frag,score,size
[1*][C@@H]1CCCN(S(=O)(=O)[C@@H]2C=C[C@H]([C@@H]3C=CN=N3)O2)C1,0.4028191048412701,20
[1*]C(=O)/N=c1\[nH]c2ccc(C)cc2s1,0.4028111783961482,14
[1*][C@H]1C(=O)N([1*])[C@@H]2CCCCC2=C1O,0.4028111783961482,14
[1*][NH+]1[C@@H](C(N)=O)C[C@H]2CCCC[C@@H]12,0.40280752200316655,13
[1*][C@@H]1C[NH2+][C@H](C(=O)[O-])C1,0.4027853523133069,9
[1*][NH+]1[C@@H](C)C[C@H]2CCCC[C@H]12,0.40278243942135417,11
[1*]N1CCc2cc(S(=O)(=O)N3CCOCC3)ccc21,0.40276853829699205,19
[1*]c1nc(CC(=O)NCc2cn3ccccc3n2)cs1,0.40276111207077625,20
[1*][C@@H]1CCC(C)(C)[C@@H]1NCC,0.4027344491996193,11
[1*]N(C(C)=O)c1ccc(F)cc1,0.40270455549280515,12
[1*]SCC(=O)NCc1ccc2c(c1)OCO2,0.4026998649089728,16
[1*]NC(=O)[C@H](C[1*])NC(=O)c1cnc2snnc2c1,0.4026922117716286,19
[1*]C[NH2+][C@@H](CC(=O)N[1*])C(=O)[O-],0.4026902374775143,12
[1*]Cc1ccc(C(=O)NNC(=O)c2ccc(OC)cc2)cc1,0.4026822212008182,22
[1*]c1ccc(OC)c([N+](=O)[O-])c1,0.4026711830873973,12
[1*][C@@H]1CCCN(C(=O)CCn2cc[nH+]c2C)C1,0.4026681009109366,17
[1*]c1ccc([N+](=O)[O-])cc1C,0.40265761895171576,11
[1*]N1C[C@@H]2C[C@H](C1)c1ccc([1*])c(=O)n1C2,0.4026424540639624,16
[1*][C@@H]1NCCC2=c3cc(OC)ccc3=[NH+][C@H]12,0.40263242030340907,16
[1*]NC(=O)NNC(=O)COc1ccccc1CC,0.4026194652729691,18
[1*]Cc1noc(-c2ccccc2)n1,0.4026158286643292,13
[1*]c1cc(C(N)=O)c(N)cc1F,0.40258210369536773,12
[1*]c1nc(C)nc2sc([1*])cc12,0.40257599105228764,12
[1*]/C=C1\S[C@@H]2c3ccccc3C(=O)N2Cc2ccccc2C1=O,0.40257234246689805,23
[1*]NC(=O)[C@@H](C)Oc1ccc(Cl)cc1Cl,0.4025635427370654,15
[1*]c1nc(-c2ccc(OC(F)(F)F)cc2)no1,0.4025476707689996,17
[1*]/C=C/C(=O)NCCC[1*],0.40254652559808457,10
[1*][C@@H]1CCCC[C@@H]1[C@@H]1CCC[NH2+]1,0.40254307182300114,12
[1*]Cc1ccnn1-c1ccccc1,0.40253047699329964,13
[1*]c1c[nH]c2ccc([N+](=O)[O-])cc12,0.40251768674074717,13
[1*]C(=O)OCC(=O)c1ccc(Br)cc1,0.40247977765042375,14
[1*]Cc1cc(-c2ccccc2)[nH]n1,0.4023759280098282,13
[1*]c1ccc([N+](=O)[O-])c([O-])c1,0.4023653301572609,11
[1*]c1ccc(NC2CCC(O)CC2)nc1,0.40235094970166924,15
[1*]C(=O)O[C@@H](C)C(=O)Nc1ccccc1,0.40234865675753745,15
[1*]C(=O)N/N=C/c1ccc(C(=O)OC)cc1,0.40230803360259193,16
[1*]CNC(=O)CSc1ncccn1,0.4023077242031537,13
[1*]c1ccc2c(c1)O[C@H](C)C2,0.4023077242031537,11
[1*]N1O[C@H]2C(=O)N(c3ccc(C(F)(F)F)cc3)C(=O)[C@@H]2[C@@H]1[1*],0.402284922525622,22
[1*]CCNC(=O)[C@@H]([1*])n1cnnn1,0.4022580283473443,13
[1*]N1CC[C@@](C)(C(=O)OC)C1,0.4022573862528441,11
[1*]CNC(=O)C(=O)N[C@H](C)[C@@H]([1*])N1CC[NH+](C)CC1,0.4022474421824358,19
[1*]c1n[nH]c(=O)[nH]c1=O,0.40224151855379486,9
[1*][C@@H]1S/C(=N\c2ccc(C)cc2C)N([C@H](C)C(C)C)C1=O,0.4022091891327536,21
[1*]C[NH+]1CCCC[C@@H]1CCn1cccn1,0.40220206789986923,15
[1*]N1C(=O)N(C)C2(CC[NH+](C[C@H]3C=NN=C3c3ccc(F)cc3)CC2)C1=O,0.40216082459314434,27
[1*][NH2+][C@H](C)Cc1cccs1,0.40215933534696957,10
[1*]CN([1*])C(=O)c1cc2ccccc2oc1=O,0.4021267655834015,17
[1*][C@@H]1C[C@H](C)CC[C@@H]1[NH3+],0.4020854982630391,9
[1*][C@@H](NC(=O)NC[C@@H]([1*])C(C)C)C1CC1,0.4020807130946664,15
[1*]C(=O)[C@H](CC)O[1*],0.402064168174298,8
[1*]c1c(C)c(C#N)c(=O)n(CC=C)c1[O-],0.402064168174298,15
[1*]C(=O)CSc1ccc2c(c1)OCCO2,0.40204409103097427,15
[1*]N1C(=S)[NH+]=N[C@H]1c1ccc(Cl)cc1,0.402033603721476,14
[1*]N1C(=O)/C(=C/C(C#N)=C(\N)NCCO)c2ccccc21,0.4020067417949742,21
[1*]SCC#C[1*],0.40198745338012204,6
[1*]C1([NH3+])CCCC1,0.40196510114014555,7
[1*][NH+]1CC[C@]2(O)CCC[C@@H](c3ccccc3OCC)[C@H]2C1,0.40195591190699614,21
[1*]C(=O)CCc1nc(-c2ccc(C)cc2)no1,0.40191585316159395,17
[1*]c1c(C)nc2nc(-c3ccccc3Cl)nn2c1C,0.40190905501751495,19
[1*][C@@H]1CCc2c(c(C(=O)N3CCCC3)nn2CC=C)C1,0.40189919528326107,20
[1*]C(=O)/N=c1\sc2cccc(Br)c2n1CC,0.401892032006403,16
[1*][C@H]1CC(C)(C)Cc2oc(C)cc21,0.40186848802631214,13
[1*]c1cc(C(C)=O)ccc1OCC,0.4018560988252988,13
[1*][C@@H]1CN(CC2CCOCC2)C(=O)CN(C(=O)c2cnn3cccnc23)C1,0.40185451790220883,27
[1*]NC(=O)/C(C#N)=C1\C(=O)N([1*])c2ccccc21,0.4018465460764182,18
[1*]C(=O)c1cccc([N+](=O)[O-])c1N,0.4018444157973205,13
[1*]N1C(=O)[C@](O)(c2c[nH]c3ccccc23)c2ccccc21,0.40182034062268773,21
[1*]c1cc(C(F)(F)F)nc(SCC(=O)OC)n1,0.40181785230920064,17
[1*]c1cnn2c(C(F)F)cc(-c3ccc(C)cc3)nc12,0.4017836464355543,20
[1*]NC(=O)CO/N=C(/N)C[1*],0.40176479951853505,11
[1*][C@H](c1ccccc1F)c1sc2nc(C)nn2c1O,0.40172828673446564,19
[1*][NH+]1CCCN(Cc2cc([N+](=O)[O-])ccc2OC)CC1,0.4017216625960607,20
[1*][NH+]1Cc2ccccc2O[C@H]([1*])C1,0.40167141739229917,13
[1*]CCC(=O)NCc1cn2c(n1)SCC2,0.40167141739229917,15
[1*]CNC(=O)Nc1cccc(Cl)c1C,0.40162568147135663,14
[1*]C1C[C@H]2CC[C@@H](C1)[NH2+]2,0.4016036625094909,9
[1*]c1ccc(C(=O)N[C@H](C)Cc2ccco2)cc1,0.40160095952423924,18
[1*]c1nsc2ccccc12,0.40160095952423924,10
[1*][C@@H](c1cccc(OC)c1)c1sc2ncnn2c1O,0.40159204956624694,19
[1*][C@@H]1CC[C@]([1*])(C#N)C1,0.40159092906081856,9
[1*]/C=C1\NC(=O)N(CC=C)C1=O,0.40156096992190055,12
[1*]c1nc([1*])nc2cc(=O)[nH]n12,0.40155794546740436,12
[1*]/N=C1/N[C@H]2CS(=O)(=O)C[C@H]2S1,0.40155291540391125,12
[1*]c1nc2nc(N3CCCC3)sc2c(=O)n1C,0.4015516673736812,17
[1*]N(C#N)CC([1*])=O,0.40153628468874153,8
[1*]c1c(C(=O)OC)[nH]c2cc(C)ccc12,0.401529585894524,15
[1*]N1C(=O)c2oc3cc(C)c(C)cc3c(=O)c2[C@@H]1[1*],0.40151885036149726,19
[1*]c1c[nH]c([1*])[nH+]1,0.4014684375598967,7
[1*][C@@H]1CCCN(c2ncnc3[nH]cnc23)C1,0.4014684375598967,16
[1*]/C=C1/CC/C(=C\[1*])C1=O,0.40140207608921324,10
[1*]c1cc(=O)n2oc(C)cc2n1,0.40138934081434574,12
[1*]c1nnnn1CC=C,0.4013759445644778,9
[1*]N1CCN(C[C@H](F)C(=O)OC)CC1,0.40137228823598486,14
[1*]c1nnc2n(C)c(=O)c3ccccc3n12,0.40136192167005225,16
[1*]/C=C/C(=O)NCc1ccc2c(c1)OCO2,0.4013396903787772,16
[1*][C@H](C[NH3+])N(C)C[1*],0.40133908068317653,8
[1*]S(=O)(=O)C1=Cc2ccccc2CC1,0.40131087630583095,14
[1*]CS(=O)(=O)/N=C(/[1*])[O-],0.40130470956074,9
[1*][C@]1(C)Cn2cnc(C(=O)NCc3ccccc3F)c2C(=O)N1[1*],0.4012192102000409,24
[1*][NH+]1CCC[C@@H]1CO,0.4011814590969504,8
[1*]C(=O)c1cc(Cl)ccc1[O-],0.40116360479502233,11
[1*][NH+]1CCN(CC(=O)N(c2ccccc2)[C@H]2CCS(=O)(=O)C2)CC1,0.40110606277356037,24
[1*]c1nc(-c2cc3ccccc3o2)cs1,0.40103814812577904,15
[1*]CC(=O)NCc1cnn(CC)c1,0.40103323944269875,13
[1*]NC(=O)CCCN1C(=O)c2ccccc2C1=O,0.40101205430688264,18
[1*]C[C@@H](O)COCc1ccc(Cl)cc1,0.40099620872009173,14
[1*][C@H](CNS([1*])(=O)=O)[C@H]1CC=CS1,0.40099323300425926,13
[1*]c1c([O-])ccc2c1O/C(=C\c1ccc(OC)c(OC)c1)C2=O,0.4009917261677962,23
[1*][C@H](CNC(=O)C(=O)N[1*])N1CC[NH+](C)CC1,0.40099147280644704,17
[1*]N1CC(n2cc(C(=O)[O-])nn2)C1,0.4009255344636194,13
[1*]SCC(=O)N[C@H](C)c1ccc(Cl)cc1Cl,0.4009246823915434,16
[1*]n1cnc2c(sc3cccc(F)c23)c1=O,0.40090362378257693,16
[1*]CC(C)(C)NC(=O)/C=C/[1*],0.4009004019371002,11
[1*][C@H](C)c1ccc(CC(C)C)cc1,0.40088895519634543,13
[1*]C(=O)/N=c1\sc2c(OC)ccc(OC)c2n1CC,0.40088223685157787,19
[1*]N1CCc2cc(OC)c(OC)cc2[C@@H]1c1cccs1,0.4008751720479706,20
[1*]C(=O)N([1*])Cc1cccc(Br)c1,0.4008587266501342,13
[1*][C@@H]1N=C2SC=CN2[C@@H]1[1*],0.4008305153274356,10
[1*]CN1CC[C@@H]2N=CN=C2[C@H]1c1ccncc1,0.4008305153274356,17
[1*]c1cccc([N+](=O)[O-])c1,0.4007793467757448,10
[1*]C(=O)/N=c1\sc2cc([N+](=O)[O-])ccc2n1CC,0.40074668929175483,18
[1*]Cc1cc2cc(-c3cccnc3)ccc2o1,0.40069526803365973,17
[1*][NH+]1CCCC[C@H]1C(=O)[O-],0.40068116499643264,10
[1*]/C=C(\[1*])C(=O)O[C@@H]1CCOC1=O,0.40067423780015254,13
[1*]c1ccc(F)c([N+](=O)[O-])c1,0.400672095508698,11
[1*]c1sc(=S)c2c(c1C#N)CC[C@@H](C)C2,0.4006251373640229,15
[1*][C@H]1Nc2ccccc2C(=O)N1CCCOC,0.4006000032770736,17
[1*]CC(=O)Nc1ccc2ccccc2c1,0.4005934446165654,15
[1*][C@@H]1SC([1*])=NC1=O,0.4005934446165654,8
[1*]c1ccc(/C=C2\C(=O)N(c3ccc(F)cc3)C(=O)N=C2[O-])cc1,0.40059197193301804,24
[1*]CNC(=O)c1cnc2nc([O-])[nH]c(=O)c2c1,0.40055256617461116,17
[1*][C@H]1CCC[C@]1([NH2+]C(C)C)C(=O)[O-],0.4005297820127962,13
[1*][n+]1c([1*])sc(C(=O)OC)cc1=O,0.4005110201545141,13
[1*]NCc1cccs1,0.4005110201545141,8
[1*]/C=N/NC(=O)CNc1ccccc1,0.40046974266714697,14
[1*]C(=O)COC(=O)COc1ccc(I)cc1,0.4004641960184231,16
[1*]N1CC[C@@]2(CCC1=O)NC(=O)c1cccnc1N2,0.4004576355851121,19
[1*][C@H]1c2cc(OC)c(OC)cc2C(=O)N(C)[C@H]1[1*],0.4004569644198011,18
[1*]c1nnc(-c2cccs2)n1[1*],0.40042057108999535,12
[1*]C[C@@H](C)NC(=O)/C=C/[1*],0.40041637230184735,10
[1*]c1cc(=O)[nH]c2ccc(S(=O)(=O)[N-]c3ccc(F)cc3)cc12,0.4004087399419165,23
[1*][C@]1(C[NH3+])CCCCC1(C)C,0.40039936061267867,11
[1*]c1csc([N+](=O)[O-])c1,0.4003793185561116,9
[1*]c1nn(Cc2ccccc2)cc1[1*],0.40030995005260706,14
[1*]C(=O)NNC(=O)c1ccc(C(C)(C)C)cc1,0.4003041884698602,17
[1*][NH+]1CCC[C@H]1CO,0.40026773914046243,8
[1*]n1cc(Cl)c(C(=O)NN)n1,0.40024863406458755,11
[1*]/C(N[1*])=[NH+]/C(C)C,0.40022728022969617,8
[1*]CC(=O)N[C@@H](C)C[1*],0.4002091125779206,9
[1*]c1ccc(-c2ccc3nncn3n2)cc1,0.400194849348147,16
[1*][NH+]1CCN(CC)CC1,0.4001602882046605,9
[1*]n1c([S-])nnc1-c1[nH]nc2c1CCC2,0.40015761568278163,15
[1*]N1CC(C(=O)[O-])C1,0.4001529640306317,8
[1*]C=C1C(=O)OC(C)(CCCC)OC1=O,0.40014942817283233,15
[1*]Nc1ccc([N+](=O)[O-])cn1,0.40012962342618347,11
[1*][C@@H]1C[NH+]2CCC1CC2,0.40012477851085715,9
[1*][NH+]1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CC=C)CC1,0.4001209449703705,22
[1*]c1c(-c2ccc(O)c(OC)c2)nc2cc(C)ccn12,0.40009999510448674,20
[1*]c1cccc(CC(=O)Nc2cccnc2)c1,0.4000980784549455,17
[1*][C@@H]1c2c([1*])n[nH]c2C(=O)N1CCO,0.4000814141399082,14
[1*]N(C[1*])C(=O)c1cccc(S(C)(=O)=O)c1,0.40005919421841446,16
[1*]N(CCCn1ccnc1)C(=O)C[1*],0.4000218436551969,14
[1*]C[NH2+]C[C@@H]([1*])CC(C)C,0.39999351567086544,10
[1*][C@H]1CC(=O)N(Cc2ccc(OC)c(OC)c2)/C(=N/c2ccccc2)S1,0.39997768444471754,26
[1*]C(=O)CNc1cccc([N+](=O)[O-])c1,0.3999581747138953,14
[1*]c1cc(-c2n[nH]c(=O)[nH]2)cc(C(F)(F)F)c1,0.3999409357755973,17
[1*]c1ncccc1C[NH2+]C(C)C,0.3999397799762635,12
[1*]C(=O)/N=C(\N[1*])NCc1cccnc1,0.39992895469399986,15
[1*]C(=O)N([1*])CC[NH+]1CCOCC1,0.3999221075852184,13
[1*]c1ccc(C(N)=O)cc1[N+](=O)[O-],0.3999136202177553,13
[1*][C@@H](C)[NH+]([1*])CC(=O)Nc1ccccc1[N+](=O)[O-],0.39988159378802585,18
[1*][C@@H]1CC(=O)N(Cc2ccc(OC)c(OC)c2)/C(=N/c2ccc(F)cc2)S1,0.39988150466800787,27
[1*]c1nnn(-c2cccc3cccnc23)c1C,0.39986494830273156,17
[1*]C/C(O)=N/[1*],0.39985786479526725,6
[1*]c1cc2cccc(OC)c2oc1=O,0.3998492671752622,14
[1*]c1oc(/C=N/NC(N)=S)cc1Br,0.39982336855405926,13
[1*]C[NH+]1CCC[C@H]1C(=O)NC,0.3998166026141707,11
[1*]c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,0.39981058110502826,15
[1*]c1cc(C)n(-c2nccs2)c1C,0.39980764428012167,13
[1*]c1nnc(SCC(=O)c2ccccc2)n1C,0.3998028571004208,17
[1*]C1c2c(cc(C)oc2=O)Oc2cc(C)oc(=O)c21,0.39979594083555847,19
[1*]C(=O)c1ccc(-n2nccc2C)cc1,0.39978361942853213,15
[1*]S[C@@H](C)C(=O)N1CCN(CC)CC1,0.39978143165081403,14
[1*]c1nnc2c(-c3ccc(F)cc3)c(C)nn2c1C,0.3997598849129482,19
[1*][NH+]1CCC[C@H](CC)C1,0.3997571504018214,9
[1*][C@@H]1Nc2ccc([1*])cc2[C@H]2C=CC[C@@H]12,0.39975705592292565,15
[1*]c1c(C)oc2c3c(ccc2c1=O)OCN([1*])C3,0.3997448979386305,18
[1*]CN1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,0.3997323319057696,19
[1*]c1cccnc1NN,0.3997229516103737,9
[1*]c1ccc(C(=O)NNC(=O)c2cccn2C)cc1,0.39971365223112215,19
[1*][C@H]1Nc2c(C(=O)NCC)cccc2[C@@H]2C=CC[C@H]12,0.3997109655373245,19
[1*]C[C@H]([1*])NC(=O)c1c(CC)noc1C,0.39969867261665887,15
[1*][NH+]1CC[C@@H](C)C[C@H]1C,0.399631455201808,9
[1*][NH+]1CCCC[C@@H]1C(=O)[O-],0.3996251525122781,10
[1*]N[C@H]1CCC(=O)N(C)C1=O,0.3996195803670443,11
[1*]CC[NH+]([1*])C,0.3996061953255654,6
[1*][C@H]1Nc2ccc(C(=O)NCC[NH+](CC)CC)cc2[C@H]2C=CC[C@@H]12,0.39959228047828105,24
[1*][C@H]1CCC[C@H]1[NH2+]C,0.3995916298092721,8
[1*]N1CCC(n2c(=O)oc3c(C)cc(C)cc23)CC1,0.3995854243863941,19
[1*][C@H]1C[C@H]2CC[C@]1(C)C2(C)C,0.39958500727443996,11
[1*]c1cnn2c1nnc1c(=O)n([1*])ccc21,0.39957781241598683,16
[1*]C(=O)NNC(=O)c1c[nH]c2ccc(Cl)cc2c1=O,0.3995746605116687,19
[1*]N1N=C(c2ccc(OCC(=O)N3CCCCC3)cc2)C[C@@H]1[1*],0.39954196411759957,23
[1*]n1nc2n(c(=O)c1=O)CCN2c1ccc(OCC)cc1,0.3995376874540411,21
[1*]Sc1nnc(C)s1,0.3995157673804839,8
[1*]C(=O)N[C@@H]([1*])CC(=O)OCC,0.3994828923050277,12
[1*]C(=O)N1CC[C@@H]2CC[C@H](C1)N2C(=O)OC(C)(C)C,0.39948279305826717,19
[1*]c1c(C)c2cc(OCC(=C)C)ccc2oc1=O,0.3994675754523919,18
[1*]C(=O)NNC(=O)NC[C@@H](C)[NH+](C)C[1*],0.3994036052606064,15
[1*]c1oc2cc(OC)ccc2c(=O)c1C(=O)Nc1ccccc1,0.39938671063418807,23
[1*]CN([1*])C(=O)CCSc1ccccc1,0.3993864352441835,15
[1*][C@H]1C[C@@H]1[NH3+],0.39938060906703543,5
[1*]c1c([1*])cnc2cc(C)nn12,0.3993781221114381,12
[1*][C@@H]1CCC[NH+](CC(=O)NCCC)C1,0.3993781221114381,14
[1*]/C([O-])=N/[1*],0.39937739246750226,5
[1*][NH2+]CC([1*])(C)C,0.3993720476070227,7
[1*]N1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1,0.3993614059046549,17
[1*]C(=O)OCc1ccc(C#N)cc1,0.3993507343729145,13
[1*]c1cc(-c2cccs2)nn1[1*],0.3993507343729145,12
[1*]COC(=O)/C=C/c1cc(Cl)c2c(c1)OCCO2,0.3993452077778477,18
[1*]/N=C(\O)C[C@@H](C)S([1*])(=O)=O,0.3992947582303435,11
[1*][C@]12CC[C@H](CC1=O)C2(C)C,0.39929338403810305,11
[1*]n1c(C)cc2c(c1=O)[C@@H](c1ccccc1Cl)C(C#N)=C(N)O2,0.3992921519453555,23
[1*]/C=N/NC(=S)N[1*],0.3992558041690892,8
[1*]n1c([1*])nc2cc(C(=O)NCc3cccs3)ccc2c1=O,0.3992472827344846,22
[1*]/C=N/NC(=O)C(=O)NC1CCCCC1,0.3992444535572617,15
[1*]c1c(C#N)c(C)c(C)n1[1*],0.3991748845781448,11
[1*]c1nnc(-c2ccc(Cl)cc2)o1,0.39916945137249216,13
[1*]N1C[C@H]2CC[C@@H]1C[NH+](Cc1ccc(OC)cc1)C2,0.39916120906118174,19
[1*]CC(=O)OCC(=O)N([1*])CC#N,0.39914786279980774,13
[1*][NH+]1CCC([C@@H](O)C(=O)OC)CC1,0.3991309872643152,13
[1*]/C=C(\C#N)C(=O)NC[C@H]1CCCO1,0.39911777977151663,14
[1*]c1c(-c2ccc(O)c(O)c2)nc2cnccn12,0.3991065446646393,18
[1*]Cc1c(F)c(F)c(OC)c(F)c1F,0.39910553816261507,14
[1*]C(=O)CSCC[NH+]1CCCC1,0.39908438422078263,12
[1*]SCC(=O)Nc1cccc(I)c1,0.3990843443161939,13
[1*]c1c(Br)cc([C@@H]2C3=C(CCCC3=O)Nc3ncnn32)cc1OC,0.39908348786911163,24
[1*]CN(CC)C(=O)[C@H](C)S[1*],0.39908063025018264,11
[1*]c1ccc(O)c(O)c1,0.39907385984162524,9
[1*]N1C(=O)[C@@H]2C3c4ccccc4C(c4ccccc43)[C@]2(C)C1=O,0.3990637743718213,23
[1*]c1nc2c(C)c(Cl)ccc2s1,0.39906096765693316,12
[1*]NC(=O)CO/N=C(\[1*])N,0.3990571468691812,10
[1*]c1nc([O-])c2c(n1)C[NH+](C(C)C)CC2,0.3990477006371112,15
[1*]CCNC(=O)Nc1ccccc1C(=O)OC,0.3990065125828645,17
[1*]c1nnc(-c2cccnc2)n1N,0.39899749010498753,13
[1*]c1ccoc1C(=O)OC,0.3989941052622892,10
[1*]N1C(=O)N[C@@](C)(c2ccc(OC)cc2)C1=O,0.39897692774616333,17
[1*]c1nc(NCCCc2ccccn2)ncc1[1*],0.3989494381625936,18
[1*]c1ccc2c(c1)[C@H]1C=CC[C@@H]1[C@H](c1ccc(Cl)cc1Cl)N2,0.39894096955456054,22
[1*]C1=NC(=O)[C@H](CC(=O)Nc2ccccc2C)S1,0.39893931671250527,18
[1*]c1cc(C)c(I)cc1C,0.3989373314258656,10
[1*]N1CC[NH+]([C@@H](C)CCCC=C)CC1,0.39893549188861,14
[1*]n1c(SCC(N)=O)nc2ccccc2c1=O,0.3989344224158998,17
[1*]c1c([1*])c(C)nn1-c1ccccc1,0.3989340832071007,14
[1*]CO[C@@H](C)/C([O-])=N/S([1*])(=O)=O,0.39892207437092375,12
[1*]CN/C(N[C@H]([1*])C)=[NH+]/CC,0.39890405060970774,11
[1*]n1nc(C)c2c1OC(N)=C(C#N)[C@H]2[1*],0.39889784454767147,15
[1*]c1nc2ccccc2c(=O)n1C[C@H]1CCCO1,0.39889118152728975,18
[1*]C[NH+]1C[C@@H]2CC[C@H](C1)N(CCOC)C2,0.3988865102334146,15
[1*]C(=O)/N=C(/[N-]Cc1c(C)nn(C)c1C)N[1*],0.39888258101899615,17
[1*][C@@]1(C)NC(=O)N(CC(=O)N2CCc3sccc3[C@H]2c2cccs2)C1=O,0.3988655391305109,26
[1*]/C=C1/SC(=S)N(CCCCC)C1=O,0.3988216555984324,14
[1*]c1nc(C)sc1-c1ccccc1,0.3987675196587388,13
[1*]n1c(=O)cc(C)c2c(C)nn([1*])c12,0.3987482650001351,14
[1*]CCC(=O)Nc1cc(Cl)ccc1OC,0.3987482650001351,15
[1*]CN([1*])C(=O)c1cccc([N+](=O)[O-])c1,0.3987433126804426,15
[1*]/C=C1\Oc2cc(OCC(=O)OC)cc(C)c2C1=O,0.3987330002015858,19
[1*]C/C([O-])=N/[1*],0.3987232466958872,6
[1*]CN(C[1*])C(=O)Cc1coc2cc(C)ccc12,0.3987089531512695,18
[1*]/N=C(/[1*])[O-],0.39867992422409476,5
[1*][C@@H]1CCC(C)(C)[C@@H]1NCCC,0.39866684295372823,12
[1*]N1C(=O)/C(=C/C(C)=C/c2ccccc2)SC1=S,0.3986316855514639,18
[1*]C(=O)C[NH+]1CCN(c2ccccc2F)CC1,0.39863035278429404,17
[1*][C@@H]1CCN(S(=O)(=O)CC)C1,0.39862210197777825,11
[1*]NC(=O)C(=O)NNC(=O)N[C@@H]([1*])CC,0.3986096096708824,15
[1*]n1c(C)c(C)n2c3c(=O)n([C@@H](C)C(C)=O)c(=O)n(C)c3nc12,0.3986062167127067,23
[1*][C@@]1(C(=O)OC)CSCCC1(C)C,0.39860442581764144,13
[1*]N1CC[C@@H](c2cc(C(=O)N(C)C)c3ccccc3n2)C1,0.3985980897127458,21
[1*]c1nc(=O)c2nnn(Cc3cccc(F)c3)c2[nH]1,0.39858437521581247,19
[1*]CN(C[1*])S(=O)(=O)c1ccc(Br)cc1,0.3985829901962383,15
[1*]C1CCC(C(=O)NO)CC1,0.3985829901962383,11
[1*]/C(N)=N\O[C@H](C)C(=O)N[1*],0.398565551147116,11
[1*]c1cnc(SC)n1-c1ccccc1,0.39854929210721574,14
[1*]c1ccn(CC(=O)N2CC[NH+](C)CC2)n1,0.39854929210721574,16
[1*]Nc1cc(-n2cccn2)nc(N)n1,0.3985338984321962,14
[1*]c1ccccc1OCc1ccccc1,0.39848795301735496,15
[1*]c1c(-c2ccccc2)nn(-c2ccc(F)cc2)c1O,0.3984233221802417,20
[1*]/N=C(/[1*])C,0.3984233221802417,5
[1*]C1CC[NH+](Cc2cccc3cccnc23)CC1,0.3984198174409433,18
[1*]C(=O)O[C@@H](C)C(=O)c1ccc(F)cc1,0.39841937575184655,15
[1*][C@@H](OC(=O)/C=C/[1*])c1ccccc1,0.39840906222357697,14
[1*]c1nn(CC2CC2)c2c1CN(C(=O)c1c3c(nn1C)CCCC3)CC2,0.39838097769994696,26
[1*][C@H]1C2=C(CCCC2=O)N=C(C)C1C(=O)OCC=C,0.39836834827555656,19
[1*]Cc1ccnc2ccccc12,0.3983610674059165,12
[1*][C@@]1(C(=O)[O-])CCC[C@@H](CC)C1,0.3983430016974756,12
[1*]c1oc2ccc(S(=O)(=O)N3CCOCC3)cc2c1C,0.3983313881886628,20
[1*]N[C@@H]1CCSc2ccc(F)cc21,0.39832758746948854,13
[1*]c1c2ccccc2n2c(C)nc3ccccc3c12,0.3983103232112445,19
[1*]c1cccc(O)c1O,0.398301148416628,9
[1*]/C=C1\C(=O)N(c2cccc(Br)c2)C(=O)N=C1[O-],0.3982463343837621,18
[1*]CCC[C@@H]([1*])[NH2+]CC,0.3982423907211456,9
[1*]c1nc(O)c2nnn(Cc3ccco3)c2n1,0.39822678088534263,17
[1*]CC(=O)N([1*])CCCn1ccnc1,0.39821619067957603,14
[1*]CC(=O)NCCc1nc(C)cc(C)n1,0.39821283192846224,15
[1*]N1C(=O)/C(=C/c2ccc(C(=O)OC)cc2)SC1=S,0.39819083324258076,19
[1*][C@H]1c2c(oc3cc(C)c(Cl)cc3c2=O)C(=O)N1[1*],0.39815300495167877,19
[1*]c1csc(/C=C/C(=O)[O-])c1,0.39813090870365764,11
[1*]c1cn(CCC#N)nc1-c1ccccc1,0.3981034894859227,16
[1*]n1ncn([1*])c1=S,0.39808880348406184,8
[1*]C[NH+]1CCC[C@H](C(C)(C)C(=O)OC)C1,0.39808880348406184,15
[1*]C1=NC(=O)C2=C(C)[C@@H](C)SC2=N1,0.39804226950431626,13
[1*]CS[C@H](C)C(=O)OCC([1*])=O,0.39804226950431626,12
[1*]CNC(=O)c1cccc2[nH]ccc12,0.39802126229793133,14
[1*]CN(C)C(=O)Cc1cccs1,0.39800362954395324,12
[1*]NC[C@H](C)[NH+]([1*])C,0.39799474790491024,8
[1*]C[NH+](C)CC[C@@H]1CCCC[NH+]1C,0.3979939061867312,13
[1*]c1cnc(-c2ccccc2)nc1[1*],0.3979906486078874,14
[1*]N1C(=O)[C@H]2CC=CC[C@H]2C1=O,0.3979903304559924,12
[1*]N1C(=O)NC([1*])(c2ccccc2)C1=O,0.3979790948224484,15
[1*]SCC(=O)Nc1cc(C)ccc1OC,0.39797706648327325,15
[1*]C1CN(C(=O)N(C)CC[NH+](C)C)C1,0.3979633529859299,14
[1*]C(=O)N/N=C(\C)[C@@H]([1*])N1CCOCC1,0.39795541783870964,15
[1*]CNC(=O)N[C@H](C)c1ccc(-n2ccnc2)cc1,0.3979549121995176,19
[1*]N1CCCCC[C@@H]1C(=O)[O-],0.39793688760588114,11
